rec_time,tp100m,tp70m,tp50m,tp30m,tp10m,tp4m,rh70m,rh10m,wspd100m,wspd70m,wspd50m,wspd30m,wspd10m,wspd4m,wdir100m,wdir70m,wdir50m,wdir30m,wdir10m,wdir4m,tbl70m,tbl10m,L,L_level 
2010-04-18 07:10:00,4.729749999999999,4.335033333333333,4.2804166666666665,4.386566666666666,4.6554,4.778616666666666,88.12500000000001,92.28999999999999,5.741416666666667,6.008120503597123,5.487522202486678,5.295493827160494,4.180550774526678,4.396369150779896,228.91016666666667,227.19316666666666,355.61516666666665,223.01950000000002,210.70933333333335,243.5,0.08256452051142028,0.10016380193228447,-33.51920047196706,0
2010-04-18 07:20:00,4.330933333333333,4.198283333333333,4.305183333333334,4.500683333333333,4.7932500000000005,4.931349999999999,89.58666666666667,90.21666666666667,6.106047794117647,5.561677908937605,5.048076256499134,4.824468641114982,4.240857400722022,4.282949152542373,219.32966666666664,218.88700000000003,355.616,217.98666666666668,207.58833333333334,243.50166666666667,0.178039582171599,0.11768681064550177,-32.84730953414712,0
2010-04-18 07:30:00,4.172866666666667,4.313933333333334,4.465633333333333,4.656166666666667,4.910966666666667,5.046616666666667,nan,nan,3.181391666666667,2.9223333333333334,3.012425,3.017525,3.149894366197183,3.145431778929188,217.59216666666666,213.57433333333336,355.6168333333333,205.4005,193.9826666666667,243.4995,0.1455693719502499,0.12853819257995389,-0.9883767112273968,0
2010-04-18 07:40:00,4.589466666666667,4.508133333333333,4.615366666666666,4.809116666666666,5.0682,5.235116666666667,89.64666666666668,87.35666666666665,4.095016666666667,3.9241333333333333,3.70715,3.7445749999999998,3.5734983221476515,3.7086083333333333,221.309,213.469,355.61633333333333,212.02,206.48950000000002,243.4913333333333,0.1542187066088966,0.12405338251796098,-2.2019911994503127,0
2010-04-18 07:50:00,5.059783333333334,4.737583333333333,4.92135,5.135416666666666,5.438550000000001,5.652633333333332,89.60333333333334,86.86666666666669,3.6337999999999995,3.3895750000000002,3.5923583333333333,3.777891666666667,3.5677999999999996,3.6410500000000003,234.02150000000003,222.8251666666667,355.59833333333336,214.2565,205.8365,243.4965,0.14744610926710128,0.13794448538483223,-0.7129568458820356,0
2010-04-18 08:00:00,5.323892857142857,nan,5.180933333333334,5.366316666666666,5.662200000000001,5.90565,88.16545454545454,85.04833333333333,4.118825,4.093775000000001,4.228133333333333,4.317783333333334,4.079690635451505,4.194618055555555,236.1413333333333,224.11316666666664,355.5906666666666,223.57283333333336,215.28816666666665,243.48799999999997,0.15897340046613645,0.10086677731386204,nan,nan
2010-04-18 08:10:00,5.622033333333334,5.401166666666667,5.4949,5.666916666666667,6.016983050847457,6.317224137931036,86.74833333333332,84.35499999999999,4.069642857142858,3.772171985815603,4.027160068846816,4.1766610169491525,3.713071065989848,3.7119881556683585,236.66116666666665,224.93883333333335,355.5918333333333,220.94583333333333,214.04066666666665,243.47733333333338,0.12401953068601346,0.11971374938037486,-0.06905464388846798,0
2010-04-18 08:20:00,5.413916666666666,5.579883333333333,5.796666666666667,5.992116666666666,6.353183333333334,6.657933333333333,86.15666666666667,83.54166666666666,4.409865546218487,4.252320205479452,4.345645161290323,4.458579931972789,4.019192708333333,4.245017543859649,220.8015,218.16866666666664,355.5828333333333,216.67566666666664,208.01183333333336,243.47799999999998,0.1282010922712273,0.12148684070014673,-1.3495545892814484,0
2010-04-18 08:30:00,5.723349999999999,5.961966666666668,6.1434,6.41345,6.765933333333333,7.018433333333334,85.58833333333332,83.11333333333332,4.727588028169014,4.479639084507043,4.412081850533808,4.395487364620938,4.075894160583942,4.224652777777778,216.24983333333333,215.03483333333332,355.57266666666663,213.511,205.774,243.47216666666665,0.1209086537370109,0.12804890538831606,-4.210274949286361,0
2010-04-18 08:40:00,6.01145,6.23745,6.456366666666666,6.709883333333333,7.087116666666668,7.352200000000001,82.79833333333333,80.39233333333333,4.456312949640288,4.210258007117438,4.179106463878327,4.156219739292364,3.9952891791044776,4.057253649635037,219.07816666666665,216.77433333333335,355.57166666666666,218.16933333333333,210.48916666666668,243.47216666666665,0.1408942705869691,0.14764828240127686,-1.2638343188006547,0
