rec_time,tp70m,tp50m,tp30m,tp10m,rh70m,rh10m,wspd70m,wspd50m,wspd30m,wspd10m,wdir70m,wdir50m,wdir30m,wdir10m,tbl70m,tbl10m,L,L_level 
2009-09-01 10:00:00,18.01733333333334,18.239166666666662,18.566333333333333,19.039333333333328,62.398305084745765,59.46263157894737,10.530194003527336,10.171046099290779,10.034262435677531,9.026764705882352,228.49650000000003,228.84633333333332,225.90633333333332,207.79948333333334,0.11576013695488505,0.15703889058931123,-75.81047001518964,0
2009-09-01 10:10:00,18.189833333333336,18.414137931034485,18.69814814814815,19.140666666666668,61.07533333333335,58.347833333333334,10.789410714285713,10.332256637168141,9.989381533101044,9.074382402707275,225.38933333333335,224.2386666666667,221.33733333333333,221.55550000000002,0.10949392098308215,0.13239897493663527,-91.4543996429225,1
2009-09-01 10:20:00,18.079491525423727,18.30783333333333,18.601166666666664,19.070666666666664,60.8275,58.030333333333346,11.01647766323024,10.703518835616439,10.56403911564626,9.419776386404294,234.3593333333333,234.03016666666667,230.15516666666667,230.71033333333335,0.10074686609569897,0.13457621181265209,-82.79156999346297,1
2009-09-01 10:30:00,17.849499999999995,18.081999999999997,18.422333333333334,18.998666666666665,61.46766666666666,58.499833333333335,10.83793570219966,10.763106960950763,10.511367449664428,9.288535353535353,243.08666666666667,243.7135,240.79450000000003,241.70549999999997,0.08674841667640834,0.1274550094949446,-90.13424309850085,1
2009-09-01 10:40:00,17.862666666666666,18.104000000000003,18.465500000000006,18.980517241379314,61.54116666666667,58.30349999999999,10.648879003558719,10.411304347826087,10.114155172413794,9.050253940455342,238.80233333333334,238.13250000000005,234.8271666666667,160.4626383333333,0.09249266749308283,0.14316603707182993,-93.26518408986212,1
2009-09-01 10:50:00,18.032033898305084,18.265423728813555,18.607678571428572,19.0282,60.5896551724138,57.92280701754386,10.500050590219226,10.186273504273505,9.825938053097344,8.79583910034602,235.403,235.37033333333335,232.715,234.26799999999997,0.09478309674857435,0.15115120744637617,-94.48199415589475,1
2009-09-01 11:00:00,18.003559322033897,18.24206896551724,18.56844827586207,19.092203389830512,nan,nan,10.563573825503356,10.119226190476189,10.014034188034186,9.045086355785838,237.2926666666667,236.8888333333333,233.61183333333335,234.16216666666665,0.09771196823192839,0.14029098935275472,-82.23175213485514,1
2009-09-01 11:10:00,17.733000000000004,17.939500000000002,18.249333333333336,18.741166666666665,59.86684210526315,56.568909090909095,10.76452380952381,10.459567219152854,10.172243947858473,9.103787593984963,239.2886666666667,238.59766666666667,235.23483333333337,236.76850000000002,0.09604194867056395,0.15790102544582754,-90.79819132280241,1
2009-09-01 11:20:00,17.94333333333333,18.173833333333334,18.48,18.978000000000005,58.379629629629626,55.54907407407407,10.159991610738254,10.030974789915966,9.815218855218856,8.818783783783783,238.52666666666667,237.86033333333336,234.61583333333334,234.38016666666667,0.10140246627732485,0.14336091512310267,-61.3103523446349,0
2009-09-01 11:30:00,18.1215,18.404833333333332,18.798333333333336,19.4335,57.82566666666666,54.52166666666666,9.31744827586207,8.92825641025641,8.61016891891892,7.720068728522337,236.1535,237.22349999999997,235.50833333333333,236.09416666666667,0.1000022081713209,0.1517567022446664,-108.94151644184248,1
