rec_time,tp2m,rh2m,tp4m,rh4m,tp10m,rh10m,tp30m,rh30m,prs,wspd10m,wdir10m,wspd50m,wdir50m,wspd70m,wdir70m,wspd100m,wdir100m 
2010-02-16 11:50:00,-14.44989,76.35639,-14.602913000000001,76.49575300000001,-14.753082000000001,74.18146499999999,-15.284115,75.13641099999998,883.73694,11.535622,232.45530999999997,10.989,64.4,11.078000000000001,220.17,11.244,268.16999999999996
2010-02-16 12:00:00,-14.392458000000001,76.62347100000001,-14.630163999999999,76.75028699999999,-14.745125000000002,74.596836,-15.271745999999998,75.664766,883.6232333333334,12.32328,231.58088000000004,11.676,64.44900000000001,11.806999999999999,221.94,11.903,269.99
2010-02-16 12:10:00,-14.281082000000001,nan,-14.466022999999998,nan,-14.698368000000002,nan,-15.07440222222222,nan,883.4573899999999,nan,229.93798999999999,nan,64.433,12.444444444444445,222.82999999999998,12.52222222222222,271.13
2010-02-16 12:20:00,-14.069965999999999,81.257884,-14.27557777777778,81.411625,-14.379086000000001,79.729,-14.765053,80.68519599999999,883.65056,10.969494099999999,232.71553999999998,12.631000000000002,64.529,12.718,223.62999999999997,12.777,271.53000000000003
2010-02-16 12:30:00,-13.688598000000002,82.20229099999999,-13.91662,82.384082,-14.100117000000001,80.508992,-14.446399,81.55370100000002,883.49587,10.6674089,232.44137,12.597000000000001,64.79399999999998,12.698999999999998,223.87000000000003,12.765,271.34000000000003
2010-02-16 12:40:00,-13.552577,82.34582600000002,-13.802062000000001,82.52419499999999,-13.973045000000003,80.299891,-14.50635888888889,81.18508399999999,883.1429599999999,11.630562000000001,232.56293999999997,12.76,64.979,12.759999999999998,224.08999999999997,12.833999999999998,271.54999999999995
2010-02-16 12:50:00,-13.73424,83.482116,-13.836795,83.505514,-14.098899,81.35012400000001,-14.334805,82.197802,883.20789,10.9097949,nan,12.713999999999999,65.205,12.729,224.66,12.763,271.98
2010-02-16 13:00:00,-13.15593111111111,81.653656,-13.46533,81.729522,-13.683029999999999,79.837728,-14.068534,81.136167,883.36365,nan,231.89006,nan,65.49600000000001,nan,225.14000000000001,nan,272.56
2010-02-16 13:10:00,-13.375981000000001,81.43474666666667,-13.577689999999999,81.70391444444444,-13.746028999999998,79.95091666666667,-14.072346999999999,80.71695199999999,883.37619,8.500898,236.77354,nan,66.23400000000001,nan,225.84,nan,273.34000000000003
2010-02-16 13:20:00,-13.408999,82.61386300000001,-13.614259999999998,82.69623299999999,-13.801258,80.758786,-14.051750000000002,81.68097300000001,883.0982700000001,9.6588832,240.38477000000003,11.198,67.37800000000001,11.312000000000001,226.81,11.384,274.58
2010-02-16 13:30:00,-13.321418,84.08672100000001,nan,84.101449,nan,82.07818800000001,nan,82.79047700000001,882.8417900000001,11.011268000000001,240.14843000000002,11.282999999999998,68.107,11.415,227.95,11.503000000000002,275.74999999999994
2010-02-16 13:40:00,-13.101296666666668,84.16037299999999,nan,84.03325300000002,-13.586034444444444,81.33687699999999,-13.834482222222222,82.34018,882.69525,11.361458,240.91186000000002,11.278,69.00399999999999,11.439,229.35,11.504000000000001,276.88
2010-02-16 13:50:00,-13.264263333333334,83.00012699999999,-13.457352222222221,82.913883,-13.660079,79.987303,-13.86087777777778,81.026819,882.7422399999999,10.928852000000001,234.26913999999996,11.215,70.06099999999999,11.387,229.45000000000005,11.427,277.27
2010-02-16 14:00:00,-13.184592222222223,81.5316,-13.34303888888889,81.560157,-13.561732000000001,78.892213,-13.904294444444442,79.931582,882.8319100000001,9.625103000000001,231.29129999999998,11.315000000000001,71.13300000000001,11.451,229.06,11.52,277.03
2010-02-16 14:10:00,-12.957320999999999,81.537188,-13.148062222222224,81.672915,-13.392896000000002,79.06081111111112,-13.701830999999999,80.369735,882.67261,9.155245444444443,nan,11.379000000000001,71.341,11.49,227.79000000000002,11.559,275.56
2010-02-16 14:20:00,-12.977793333333333,82.712063,-13.075513333333333,82.59317,-13.25688,79.1933711111111,-13.571648,nan,882.4111999999999,10.5251609,240.8866888888889,11.547,71.201,11.589000000000002,226.95999999999998,11.647000000000002,274.89
2010-02-16 14:30:00,-12.871044000000001,80.177114,-13.008672,79.796708,-13.123071000000001,75.912736,-13.436031,77.07650699999999,882.41731,9.718387777777776,239.94968,11.513,71.637,11.517,226.93,11.535,274.85
2010-02-16 14:40:00,-12.837648000000002,78.364836,-12.949319999999997,78.049216,-13.037875555555555,74.20810599999999,-13.365034,75.294927,882.3382099999999,9.9597005,237.64677,11.194999999999999,71.97199999999998,11.245,226.57,11.314,274.55
2010-02-16 14:50:00,-12.652429999999999,79.368518,nan,78.847165,-12.892418888888889,74.27009,-13.13186,74.88164800000001,882.19692,10.9894812,241.60122,11.214,72.15299999999999,11.27,227.1,11.343,274.96000000000004
2010-02-16 15:00:00,-12.712971111111111,80.91220899999999,-12.833803333333334,80.459594,nan,76.806288,nan,77.18671900000001,882.0736666666667,10.929052000000002,245.19514999999996,11.447,72.63000000000001,11.51,229.04000000000002,11.585555555555555,276.6
2010-02-16 15:10:00,-12.684035,81.32501599999999,-12.704022,80.555439,-12.785227,75.164833,-12.978213333333333,75.687855,882.0105300000001,nan,251.86332,nan,73.803,nan,232.60999999999999,12.31111111111111,280.18
2010-02-16 15:20:00,-12.992499,78.170589,-13.013791000000001,77.23518,-13.008272,72.37588,-13.210883999999998,73.261113,882.1951300000001,11.69992,252.42429,12.41,74.88900000000001,12.568000000000001,235.66000000000003,12.648,283.16999999999996
